periodo,Anio,var1,cole_depto_ubicacion,cole_cod_depto_ubicacion,cole_mcpio_ubicacion,cole_cod_mcpio_ubicacion,max_value,min_value,avg_value,
20122,2012,2,CUNDINAMARCA,25,VENECIA,25506, , , ,
20122,2012,2,VALLE,76,LA UNIÃ“N,76400, , , ,
20122,2012,2,VALLE,76,EL CAIRO,76246, , , ,
20122,2012,2,LA GUAJIRA,44,VILLANUEVA,44874, , , ,
20122,2012,2,TOLIMA,73,VALLE DE SAN JUAN,73854, , , ,
20122,2012,2,BOLIVAR,13,SAN CRISTÃ“BAL,13620, , , ,
20121,2012,1,VALLE,76,ROLDANILLO,76622, , , ,
20121,2012,1,CUNDINAMARCA,25,ZIPAQUIRÃ,25899, , , ,
20122,2012,2,BOYACA,15,SAN MATEO,15673, , , ,
20122,2012,2,SANTANDER,68,SUCRE,68773, , , ,
20122,2012,2,BOYACA,15,TÃ“PAGA,15820, , , ,
20122,2012,2,VAUPES,97,YAVARATÃ‰,97889, , , ,
20122,2012,2,SANTANDER,68,SAN MIGUEL,68686, , , ,
20122,2012,2,META,50,EL CALVARIO,50245, , , ,
20122,2012,2,ANTIOQUIA,5,SABANALARGA,5628, , , ,
20122,2012,2,BOYACA,15,SAN JOSÃ‰ DE PARE,15664, , , ,
20122,2012,2,CHOCO,27,SAN JOSÃ‰ DEL PALMAR,27660, , , ,
20121,2012,1,ANTIOQUIA,5,COCORNÃ,5197, , , ,
20121,2012,1,META,50,LA MACARENA,50350, , , ,
20122,2012,2,NORTE SANTANDER,54,BOCHALEMA,54099, , , ,
20122,2012,2,CORDOBA,23,CERETÃ‰,23162, , , ,
20122,2012,2,CESAR,20,AGUSTÃN CODAZZI,20013, , , ,
20122,2012,2,VALLE,76,GINEBRA,76306, , , ,
20122,2012,2,VALLE,76,ALCALÃ,76020, , , ,
20122,2012,2,CESAR,20,RÃO DE ORO,20614, , , ,
20122,2012,2,CUNDINAMARCA,25,AGUA DE DIOS,25001, , , ,
20122,2012,2,SANTANDER,68,EL CARMEN DE CHUCURÃ,68235, , , ,
20122,2012,2,ANTIOQUIA,5,FREDONIA,5282, , , ,
20122,2012,2,CUNDINAMARCA,25,ALBÃN,25019, , , ,
20122,2012,2,NARIÃ‘O,52,BARBACOAS,52079, , , ,
20122,2012,2,NORTE SANTANDER,54,SARDINATA,54720, , , ,
20122,2012,2,NORTE SANTANDER,54,RAGONVALIA,54599, , , ,
20122,2012,2,CUNDINAMARCA,25,PULÃ,25580, , , ,
20122,2012,2,BOLIVAR,13,NOROSÃ,13490, , , ,
20122,2012,2,ANTIOQUIA,5,CARACOLÃ,5142, , , ,
20122,2012,2,BOYACA,15,SIACHOQUE,15740, , , ,
20121,2012,1,TOLIMA,73,LÃBANO,73411, , , ,
20121,2012,1,ATLANTICO,8,SOLEDAD,8758, , , ,
20121,2012,1,CUNDINAMARCA,25,CHÃA,25175, , , ,
20122,2012,2,RISARALDA,66,QUINCHÃA,66594, , , ,
20122,2012,2,NARIÃ‘O,52,BUESACO,52110, , , ,
20122,2012,2,SANTANDER,68,ONZAGA,68502, , , ,
20122,2012,2,SANTANDER,68,BETULIA,68092, , , ,
20122,2012,2,VALLE,76,CALIMA,76126, , , ,
20122,2012,2,ATLANTICO,8,SABANAGRANDE,8634, , , ,
20122,2012,2,QUINDIO,63,MONTENEGRO,63470, , , ,
20122,2012,2,HUILA,41,GUADALUPE,41319, , , ,
20122,2012,2,SANTANDER,68,ARATOCA,68051, , , ,
20122,2012,2,TOLIMA,73,SALDAÃ‘A,73671, , , ,
20122,2012,2,TOLIMA,73,ORTEGA,73504, , , ,
20122,2012,2,MAGDALENA,47,PUEBLOVIEJO,47570, , , ,
20122,2012,2,HUILA,41,NÃTAGA,41483, , , ,
20122,2012,2,META,50,CUMARAL,50226, , , ,
20122,2012,2,HUILA,41,TERUEL,41801, , , ,
20122,2012,2,HUILA,41,SANTA MARÃA,41676, , , ,
20122,2012,2,SANTANDER,68,EL PLAYÃ“N,68255, , , ,
20122,2012,2,AMAZONAS,91,TARAPACÃ,91798, , , ,
20122,2012,2,CAUCA,19,SUCRE,19785, , , ,
20122,2012,2,META,50,PUERTO CONCORDIA,50450, , , ,
20122,2012,2,BOYACA,15,SORA,15762, , , ,
20122,2012,2,HUILA,41,PITAL,41548, , , ,
20122,2012,2,ANTIOQUIA,5,NARIÃ‘O,5483, , , ,
20122,2012,2,SANTANDER,68,ENCISO,68266, , , ,
20122,2012,2,ANTIOQUIA,5,YALÃ,5885, , , ,
20121,2012,1,HUILA,41,BARAYA,41078, , , ,
20121,2012,1,ANTIOQUIA,5,TURBO,5837, , , ,
20122,2012,2,HUILA,41,GARZÃ“N,41298, , , ,
20122,2012,2,CUNDINAMARCA,25,UBAQUE,25841, , , ,
20122,2012,2,NARIÃ‘O,52,TÃšQUERRES,52838, , , ,
20121,2012,1,PUTUMAYO,86,PUERTO ASÃS,86568, , , ,
20122,2012,2,ANTIOQUIA,5,LA UNIÃ“N,5400, , , ,
20122,2012,2,HUILA,41,SALADOBLANCO,41660, , , ,
20122,2012,2,CALDAS,17,ANSERMA,17042, , , ,
20122,2012,2,CUNDINAMARCA,25,MANTA,25436, , , ,
20122,2012,2,TOLIMA,73,ICONONZO,73352, , , ,
20122,2012,2,CAUCA,19,GUAPÃ,19318, , , ,
20122,2012,2,CORDOBA,23,SAN BERNARDO DEL VIENTO,23675, , , ,
20122,2012,2,NARIÃ‘O,52,ARBOLEDA,52051, , , ,
20122,2012,2,TOLIMA,73,ROVIRA,73624, , , ,
20121,2012,1,ANTIOQUIA,5,SONSÃ“N,5756, , , ,
20122,2012,2,ANTIOQUIA,5,SANTO DOMINGO,5690, , , ,
20122,2012,2,ANTIOQUIA,5,LA PINTADA,5390, , , ,
20122,2012,2,CALDAS,17,MARQUETALIA,17444, , , ,
20122,2012,2,SANTANDER,68,GUAVATÃ,68324, , , ,
20122,2012,2,ATLANTICO,8,SANTA LUCÃA,8675, , , ,
20122,2012,2,SANTANDER,68,AGUADA,68013, , , ,
20122,2012,2,NORTE SANTANDER,54,SILOS,54743, , , ,
20122,2012,2,CUNDINAMARCA,25,FÃšQUENE,25288, , , ,
20122,2012,2,CAUCA,19,PIAMONTE,19533, , , ,
20122,2012,2,SANTANDER,68,CALIFORNIA,68132, , , ,
20122,2012,2,CHOCO,27,SIPÃ,27745, , , ,
20122,2012,2,NORTE SANTANDER,54,GRAMALOTE,54313, , , ,
20121,2012,1,QUINDIO,63,CALARCÃ,63130, , , ,
20122,2012,2,CAUCA,19,CALDONO,19137, , , ,
20122,2012,2,SUCRE,70,SAN BENITO ABAD,70678, , , ,
20122,2012,2,ANTIOQUIA,5,BRICEÃ‘O,5107, , , ,
20122,2012,2,ARAUCA,81,FORTUL,81300, , , ,
20122,2012,2,META,50,SAN JUAN DE ARAMA,50683, , , ,
20122,2012,2,TOLIMA,73,RIOBLANCO,73616, , , ,
20122,2012,2,ANTIOQUIA,5,YONDÃ“,5893, , , ,
20122,2012,2,CUNDINAMARCA,25,JUNÃN,25372, , , ,
20122,2012,2,BOYACA,15,TOCA,15814, , , ,
20122,2012,2,SANTANDER,68,OIBA,68500, , , ,
20122,2012,2,BOLIVAR,13,RÃO VIEJO,13600, , , ,
20122,2012,2,TOLIMA,73,ALPUJARRA,73024, , , ,
20122,2012,2,HUILA,41,PALERMO,41524, , , ,
20122,2012,2,SANTANDER,68,GÃMBITA,68298, , , ,
20122,2012,2,ATLANTICO,8,SUAN,8770, , , ,
20122,2012,2,ANTIOQUIA,5,BELMIRA,5086, , , ,
20122,2012,2,SAN ANDRES,88,PROVIDENCIA,88564, , , ,
20121,2012,1,ANTIOQUIA,5,MONTEBELLO,5467, , , ,
20121,2012,1,ANTIOQUIA,5,EL CARMEN DE VIBORAL,5148, , , ,
20122,2012,2,BOYACA,15,PACHAVITA,15511, , , ,
20122,2012,2,CAQUETA,18,SAN JOSÃ‰ DEL FRAGUA,18610, , , ,
20122,2012,2,VALLE,76,BUENAVENTURA,76109, , , ,
20122,2012,2,BOYACA,15,SABOYÃ,15632, , , ,
20122,2012,2,CALDAS,17,SUPÃA,17777, , , ,
20122,2012,2,CAQUETA,18,CARTAGENA DEL CHAIRÃ,18150, , , ,
20122,2012,2,RISARALDA,66,SANTA ROSA DE CABAL,66682, , , ,
20122,2012,2,ANTIOQUIA,5,MARINILLA,5440, , , ,
20122,2012,2,CUNDINAMARCA,25,CÃQUEZA,25151, , , ,
20122,2012,2,SUCRE,70,TOLÃš VIEJO,70823, , , ,
20122,2012,2,META,50,BARRANCA DE UPÃA,50110, , , ,
20122,2012,2,VALLE,76,TRUJILLO,76828, , , ,
20122,2012,2,SANTANDER,68,PUERTO WILCHES,68575, , , ,
20122,2012,2,ATLANTICO,8,USIACURÃ,8849, , , ,
20122,2012,2,SANTANDER,68,PINCHOTE,68549, , , ,
20122,2012,2,ANTIOQUIA,5,PEQUE,5543, , , ,
20122,2012,2,ANTIOQUIA,5,SALGAR,5642, , , ,
20122,2012,2,CUNDINAMARCA,25,FÃ“MEQUE,25279, , , ,
20122,2012,2,SANTANDER,68,LA PAZ,68397, , , ,
20122,2012,2,NARIÃ‘O,52,MAGÃœÃ,52427, , , ,
20121,2012,1,RISARALDA,66,PEREIRA,66001, , , ,
20122,2012,2,NORTE SANTANDER,54,SAN CAYETANO,54673, , , ,
20122,2012,2,ANTIOQUIA,5,CARAMANTA,5145, , , ,
20122,2012,2,GUAINIA,94,INÃRIDA,94001, , , ,
20122,2012,2,ANTIOQUIA,5,SANTA FÃ‰ DE ANTIOQUIA,5042, , , ,
20122,2012,2,CUNDINAMARCA,25,TOCAIMA,25815, , , ,
20122,2012,2,ATLANTICO,8,LURUACO,8421, , , ,
20122,2012,2,CALDAS,17,FILADELFIA,17272, , , ,
20122,2012,2,TOLIMA,73,ESPINAL,73268, , , ,
20122,2012,2,VALLE,76,ANDALUCÃA,76036, , , ,
20122,2012,2,ANTIOQUIA,5,TARAZÃ,5790, , , ,
20122,2012,2,CASANARE,85,HATO COROZAL,85125, , , ,
20122,2012,2,SUCRE,70,SAN ONOFRE,70713, , , ,
20122,2012,2,ANTIOQUIA,5,CAROLINA,5150, , , ,
20122,2012,2,CUNDINAMARCA,25,VILLAGÃ“MEZ,25871, , , ,
20122,2012,2,PUTUMAYO,86,VILLAGARZÃ“N,86885, , , ,
20122,2012,2,BOYACA,15,OTANCHE,15507, , , ,
20122,2012,2,BOLIVAR,13,VILLANUEVA,13873, , , ,
20122,2012,2,SANTANDER,68,MATANZA,68444, , , ,
20122,2012,2,CALDAS,17,MANZANARES,17433, , , ,
20122,2012,2,NARIÃ‘O,52,RICAURTE,52612, , , ,
20122,2012,2,PUTUMAYO,86,SIBUNDOY,86749, , , ,
20121,2012,1,ANTIOQUIA,5,RETIRO,5607, , , ,
20122,2012,2,SANTANDER,68,CONTRATACIÃ“N,68211, , , ,
20121,2012,1,META,50,PUERTO LLERAS,50577, , , ,
20122,2012,2,ANTIOQUIA,5,SAN FRANCISCO,5652, , , ,
20122,2012,2,NORTE SANTANDER,54,SAN CALIXTO,54670, , , ,
20122,2012,2,HUILA,41,TIMANÃ,41807, , , ,
20122,2012,2,ARAUCA,81,ARAUQUITA,81065, , , ,
20121,2012,1,VALLE,76,PRADERA,76563, , , ,
20122,2012,2,NARIÃ‘O,52,ILES,52352, , , ,
20122,2012,2,SANTANDER,68,MOLAGAVITA,68468, , , ,
20121,2012,1,BOYACA,15,TUNJA,15001, , , ,
20122,2012,2,CUNDINAMARCA,25,GUTIÃ‰RREZ,25339, , , ,
20121,2012,1,CUNDINAMARCA,25,SUTATAUSA,25781, , , ,
20122,2012,2,META,50,FUENTEDEORO,50287, , , ,
20122,2012,2,ANTIOQUIA,5,LIBORINA,5411, , , ,
20122,2012,2,BOLIVAR,13,CANTAGALLO,13160, , , ,
20121,2012,1,ANTIOQUIA,5,ALEJANDRÃA,5021, , , ,
20122,2012,2,BOYACA,15,RONDÃ“N,15621, , , ,
20122,2012,2,SANTANDER,68,SANTA BÃRBARA,68705, , , ,
20122,2012,2,SANTANDER,68,BARRANCABERMEJA,68081, , , ,
20122,2012,2,CUNDINAMARCA,25,GUASCA,25322, , , ,
20122,2012,2,ANTIOQUIA,5,COPACABANA,5212, , , ,
20122,2012,2,CASANARE,85,TAURAMENA,85410, , , ,
20122,2012,2,META,50,ACACÃAS,50006, , , ,
20122,2012,2,CESAR,20,AGUACHICA,20011, , , ,
20122,2012,2,TOLIMA,73,ALVARADO,73026, , , ,
20122,2012,2,BOYACA,15,CHISCAS,15180, , , ,
20122,2012,2,BOYACA,15,TINJACÃ,15808, , , ,
20122,2012,2,PUTUMAYO,86,SAN FRANCISCO,86755, , , ,
20122,2012,2,VICHADA,99,SANTA ROSALÃA,99624, , , ,
20122,2012,2,NARIÃ‘O,52,LOS ANDES,52418, , , ,
20122,2012,2,NORTE SANTANDER,54,PUERTO SANTANDER,54553, , , ,
20122,2012,2,BOYACA,15,AQUITANIA,15047, , , ,
20122,2012,2,BOLIVAR,13,SAN ESTANISLAO,13647, , , ,
20122,2012,2,META,50,MAPIRIPÃN,50325, , , ,
20122,2012,2,CHOCO,27,NUQUÃ,27495, , , ,
20121,2012,1,CAUCA,19,TIMBÃO,19807, , , ,
20121,2012,1,ANTIOQUIA,5,CARACOLÃ,5142, , , ,
20121,2012,1,CUNDINAMARCA,25,SAN JUAN DE RIOSECO,25662, , , ,
20122,2012,2,BOLIVAR,13,SAN JACINTO,13654, , , ,
20122,2012,2,HUILA,41,TARQUI,41791, , , ,
20122,2012,2,ANTIOQUIA,5,VALPARAÃSO,5856, , , ,
20122,2012,2,CESAR,20,CURUMANÃ,20228, , , ,
20122,2012,2,SUCRE,70,COVEÃ‘AS,70221, , , ,
20122,2012,2,CUNDINAMARCA,25,GUAYABETAL,25335, , , ,
20122,2012,2,CUNDINAMARCA,25,SIMIJACA,25745, , , ,
20122,2012,2,META,50,GRANADA,50313, , , ,
20122,2012,2,ANTIOQUIA,5,GUARNE,5318, , , ,
20122,2012,2,BOYACA,15,VENTAQUEMADA,15861, , , ,
20122,2012,2,TOLIMA,73,PLANADAS,73555, , , ,
20122,2012,2,ATLANTICO,8,CAMPO DE LA CRUZ,8137, , , ,
20122,2012,2,NARIÃ‘O,52,LEIVA,52405, , , ,
20121,2012,1,ANTIOQUIA,5,SAN VICENTE FERRER,5674, , , ,
20121,2012,1,ANTIOQUIA,5,CISNEROS,5190, , , ,
20122,2012,2,BOYACA,15,TIPACOQUE,15810, , , ,
20122,2012,2,PUTUMAYO,86,PUERTO CAICEDO,86569, , , ,
20122,2012,2,CUNDINAMARCA,25,QUEBRADANEGRA,25592, , , ,
20122,2012,2,BOYACA,15,CHINAVITA,15172, , , ,
20122,2012,2,BOYACA,15,CORRALES,15215, , , ,
20121,2012,1,CUNDINAMARCA,25,MADRID,25430, , , ,
20122,2012,2,BOLIVAR,13,CARTAGENA DE INDIAS,13001, , , ,
20122,2012,2,ATLANTICO,8,MALAMBO,8433, , , ,
20122,2012,2,SAN ANDRES,88,SAN ANDRÃ‰S,88001, , , ,
20122,2012,2,CAUCA,19,LA VEGA,19397, , , ,
20122,2012,2,MAGDALENA,47,NUEVA GRANADA,47460, , , ,
20122,2012,2,CALDAS,17,VILLAMARÃA,17873, , , ,
20122,2012,2,CAUCA,19,SILVIA,19743, , , ,
20122,2012,2,ARAUCA,81,ARAUCA,81001, , , ,
20122,2012,2,TOLIMA,73,FRESNO,73283, , , ,
20121,2012,1,ANTIOQUIA,5,YOLOMBÃ“,5890, , , ,
20122,2012,2,META,50,LEJANÃAS,50400, , , ,
20122,2012,2,TOLIMA,73,DOLORES,73236, , , ,
20122,2012,2,ANTIOQUIA,5,HELICONIA,5347, , , ,
20122,2012,2,CHOCO,27,LLORÃ“,27413, , , ,
20122,2012,2,SANTANDER,68,HATO,68344, , , ,
20122,2012,2,CUNDINAMARCA,25,SAN CAYETANO,25653, , , ,
20122,2012,2,NORTE SANTANDER,54,CÃCOTA,54125, , , ,
20122,2012,2,VALLE,76,CALI,76001, , , ,
20122,2012,2,ANTIOQUIA,5,YARUMAL,5887, , , ,
20121,2012,1,VALLE,76,YUMBO,76892, , , ,
20122,2012,2,CASANARE,85,YOPAL,85001, , , ,
20122,2012,2,CUNDINAMARCA,25,LA MESA,25386, , , ,
20122,2012,2,NORTE SANTANDER,54,LABATECA,54377, , , ,
20122,2012,2,TOLIMA,73,ANZOÃTEGUI,73043, , , ,
20122,2012,2,BOLIVAR,13,SAN JACINTO DEL CAUCA,13655, , , ,
20122,2012,2,SANTANDER,68,PUENTE NACIONAL,68572, , , ,
20122,2012,2,CALDAS,17,PÃCORA,17513, , , ,
20122,2012,2,NARIÃ‘O,52,TAMINANGO,52786, , , ,
20122,2012,2,CAUCA,19,FLORENCIA,19290, , , ,
20122,2012,2,VALLE,76,BOLÃVAR,76100, , , ,
20122,2012,2,CUNDINAMARCA,25,SAN FRANCISCO,25658, , , ,
20122,2012,2,BOYACA,15,BUENAVISTA,15109, , , ,
20122,2012,2,BOYACA,15,MOTAVITA,15476, , , ,
20121,2012,1,HUILA,41,NEIVA,41001, , , ,
20122,2012,2,CHOCO,27,UNIÃ“N PANAMERICANA,27810, , , ,
20122,2012,2,BOYACA,15,SORACÃ,15764, , , ,
20122,2012,2,BOYACA,15,SUTATENZA,15778, , , ,
20122,2012,2,NARIÃ‘O,52,SANTA BÃRBARA,52696, , , ,
20122,2012,2,TOLIMA,73,SAN SEBASTIÃN DE MARIQUITA,73443, , , ,
20122,2012,2,CUNDINAMARCA,25,EL COLEGIO,25245, , , ,
20122,2012,2,ANTIOQUIA,5,RIONEGRO,5615, , , ,
20122,2012,2,CAUCA,19,EL TAMBO,19256, , , ,
20122,2012,2,CUNDINAMARCA,25,FUNZA,25286, , , ,
20122,2012,2,NORTE SANTANDER,54,EL ZULIA,54261, , , ,
20122,2012,2,NARIÃ‘O,52,LA CRUZ,52378, , , ,
20122,2012,2,CUNDINAMARCA,25,SAN JUAN DE RIOSECO,25662, , , ,
20122,2012,2,BOLIVAR,13,SAN JUAN NEPOMUCENO,13657, , , ,
20122,2012,2,ANTIOQUIA,5,TÃMESIS,5789, , , ,
20121,2012,1,TOLIMA,73,IBAGUÃ‰,73001, , , ,
20122,2012,2,CAUCA,19,CORINTO,19212, , , ,
20122,2012,2,BOYACA,15,TENZA,15798, , , ,
20122,2012,2,NARIÃ‘O,52,POTOSÃ,52560, , , ,
20122,2012,2,TOLIMA,73,AMBALEMA,73030, , , ,
20122,2012,2,ANTIOQUIA,5,VEGACHÃ,5858, , , ,
20122,2012,2,PUTUMAYO,86,SANTIAGO,86760, , , ,
20122,2012,2,SANTANDER,68,SOCORRO,68755, , , ,
20122,2012,2,CUNDINAMARCA,25,GUATAVITA,25326, , , ,
20122,2012,2,BOYACA,15,ALMEIDA,15022, , , ,
20122,2012,2,META,50,MESETAS,50330, , , ,
20122,2012,2,META,50,PUERTO GAITÃN,50568, , , ,
20121,2012,1,CUNDINAMARCA,25,LA CALERA,25377, , , ,
20122,2012,2,CALDAS,17,SAMANÃ,17662, , , ,
20122,2012,2,BOYACA,15,SAMACÃ,15646, , , ,
20121,2012,1,VAUPES,97,MITÃš,97001, , , ,
20122,2012,2,CAUCA,19,SANTA ROSA,19701, , , ,
20121,2012,1,CORDOBA,23,TIERRALTA,23807, , , ,
20122,2012,2,HUILA,41,LA PLATA,41396, , , ,
20121,2012,1,TOLIMA,73,ORTEGA,73504, , , ,
20122,2012,2,ANTIOQUIA,5,SAN VICENTE FERRER,5674, , , ,
20122,2012,2,QUINDIO,63,QUIMBAYA,63594, , , ,
20122,2012,2,NARIÃ‘O,52,FRANCISCO PIZARRO,52520, , , ,
20122,2012,2,ANTIOQUIA,5,CÃCERES,5120, , , ,
20122,2012,2,TOLIMA,73,CUNDAY,73226, , , ,
20122,2012,2,TOLIMA,73,VENADILLO,73861, , , ,
20122,2012,2,ANTIOQUIA,5,ANDES,5034, , , ,
20122,2012,2,SUCRE,70,LOS PALMITOS,70418, , , ,
20122,2012,2,ANTIOQUIA,5,YOLOMBÃ“,5890, , , ,
20122,2012,2,TOLIMA,73,CHAPARRAL,73168, , , ,
20122,2012,2,BOYACA,15,NOBSA,15491, , , ,
20122,2012,2,CUNDINAMARCA,25,VIANÃ,25867, , , ,
20122,2012,2,MAGDALENA,47,PEDRAZA,47541, , , ,
20122,2012,2,CUNDINAMARCA,25,NEMOCÃ“N,25486, , , ,
20122,2012,2,TOLIMA,73,ATACO,73067, , , ,
20122,2012,2,CAUCA,19,PATÃA,19532, , , ,
20122,2012,2,NARIÃ‘O,52,SAN LORENZO,52687, , , ,
20122,2012,2,META,50,CABUYARO,50124, , , ,
20122,2012,2,MAGDALENA,47,SABANAS DE SAN ÃNGEL,47660, , , ,
20122,2012,2,BOYACA,15,SANTA ROSA DE VITERBO,15693, , , ,
20122,2012,2,BOYACA,15,CHIVATÃ,15187, , , ,
20122,2012,2,META,50,SAN JUANITO,50686, , , ,
20122,2012,2,RISARALDA,66,MISTRATÃ“,66456, , , ,
20122,2012,2,ATLANTICO,8,PUERTO COLOMBIA,8573, , , ,
20122,2012,2,MAGDALENA,47,ZONA BANANERA,47980, , , ,
20122,2012,2,RISARALDA,66,PUEBLO RICO,66572, , , ,
20122,2012,2,CAUCA,19,CALOTO,19142, , , ,
20122,2012,2,CHOCO,27,TADÃ“,27787, , , ,
20122,2012,2,VALLE,76,SEVILLA,76736, , , ,
20122,2012,2,CESAR,20,BECERRIL,20045, , , ,
20122,2012,2,CAUCA,19,INZÃ,19355, , , ,
20121,2012,1,ARAUCA,81,ARAUCA,81001, , , ,
20122,2012,2,CUNDINAMARCA,25,FOSCA,25281, , , ,
20122,2012,2,CUNDINAMARCA,25,SILVANIA,25743, , , ,
20122,2012,2,QUINDIO,63,CÃ“RDOBA,63212, , , ,
20121,2012,1,GUAINIA,94,INÃRIDA,94001, , , ,
20121,2012,1,QUINDIO,63,QUIMBAYA,63594, , , ,
20121,2012,1,CUNDINAMARCA,25,LENGUAZAQUE,25407, , , ,
20122,2012,2,BOYACA,15,GÃMEZA,15296, , , ,
20122,2012,2,SANTANDER,68,COROMORO,68217, , , ,
20122,2012,2,ANTIOQUIA,5,ALEJANDRÃA,5021, , , ,
20121,2012,1,CALDAS,17,VILLAMARÃA,17873, , , ,
20122,2012,2,BOYACA,15,BRICEÃ‘O,15106, , , ,
20122,2012,2,HUILA,41,ÃQUIRA,41357, , , ,
20122,2012,2,CASANARE,85,SAN LUIS DE PALENQUE,85325, , , ,
20122,2012,2,CORDOBA,23,MOÃ‘ITOS,23500, , , ,
20122,2012,2,NARIÃ‘O,52,PUERRES,52573, , , ,
20122,2012,2,HUILA,41,NEIVA,41001, , , ,
20122,2012,2,VALLE,76,SAN PEDRO,76670, , , ,
20122,2012,2,ANTIOQUIA,5,URRAO,5847, , , ,
20122,2012,2,ANTIOQUIA,5,BETULIA,5093, , , ,
20122,2012,2,ANTIOQUIA,5,EBÃ‰JICO,5240, , , ,
20121,2012,1,PUTUMAYO,86,MOCOA,86001, , , ,
20122,2012,2,NARIÃ‘O,52,GUAITARILLA,52320, , , ,
20121,2012,1,BOLIVAR,13,CARTAGENA DE INDIAS,13001, , , ,
20122,2012,2,ANTIOQUIA,5,GUATAPÃ‰,5321, , , ,
20122,2012,2,NORTE SANTANDER,54,ARBOLEDAS,54051, , , ,
20121,2012,1,CESAR,20,AGUACHICA,20011, , , ,
20122,2012,2,CHOCO,27,EL CANTÃ“N DEL SAN PABLO,27135, , , ,
20122,2012,2,CAQUETA,18,PUERTO RICO,18592, , , ,
20122,2012,2,SANTANDER,68,BARBOSA,68077, , , ,
20122,2012,2,BOYACA,15,CALDAS,15131, , , ,
20122,2012,2,BOYACA,15,LA CAPILLA,15380, , , ,
20122,2012,2,NORTE SANTANDER,54,DURANIA,54239, , , ,
20122,2012,2,CUNDINAMARCA,25,UBALÃ,25839, , , ,
20121,2012,1,CALDAS,17,CHINCHINÃ,17174, , , ,
20122,2012,2,SANTANDER,68,PALMAR,68522, , , ,
20122,2012,2,SANTANDER,68,MÃLAGA,68432, , , ,
20121,2012,1,ANTIOQUIA,5,BELLO,5088, , , ,
20122,2012,2,SUCRE,70,SAMPUÃ‰S,70670, , , ,
20122,2012,2,BOYACA,15,CÃ“MBITA,15204, , , ,
20122,2012,2,MAGDALENA,47,TENERIFE,47798, , , ,
20122,2012,2,CAUCA,19,BUENOS AIRES,19110, , , ,
20122,2012,2,BOYACA,15,TUNUNGUÃ,15832, , , ,
20122,2012,2,CHOCO,27,BAHÃA SOLANO,27075, , , ,
20122,2012,2,TOLIMA,73,LÃ‰RIDA,73408, , , ,
20122,2012,2,ANTIOQUIA,5,BURITICÃ,5113, , , ,
20122,2012,2,BOYACA,15,VIRACACHÃ,15879, , , ,
20122,2012,2,MAGDALENA,47,PLATO,47555, , , ,
20122,2012,2,VALLE,76,OBANDO,76497, , , ,
20122,2012,2,CESAR,20,EL COPEY,20238, , , ,
20122,2012,2,CUNDINAMARCA,25,CHOACHÃ,25181, , , ,
20121,2012,1,CALDAS,17,MANIZALES,17001, , , ,
20122,2012,2,SANTANDER,68,LA BELLEZA,68377, , , ,
20122,2012,2,SANTANDER,68,VETAS,68867, , , ,
20122,2012,2,ANTIOQUIA,5,PEÃ‘OL,5541, , , ,
20122,2012,2,ANTIOQUIA,5,NECOCLÃ,5490, , , ,
20122,2012,2,CORDOBA,23,SAN ANTERO,23672, , , ,
20122,2012,2,ANTIOQUIA,5,SAN JUAN DE URABÃ,5659, , , ,
20122,2012,2,BOYACA,15,SATIVANORTE,15720, , , ,
20122,2012,2,CASANARE,85,SABANALARGA,85300, , , ,
20122,2012,2,BOYACA,15,MONGUÃ,15466, , , ,
20122,2012,2,GUAVIARE,95,EL RETORNO,95025, , , ,
20122,2012,2,BOLIVAR,13,ALTOS DEL ROSARIO,13030, , , ,
20121,2012,1,ANTIOQUIA,5,ITUANGO,5361, , , ,
20122,2012,2,CUNDINAMARCA,25,CABRERA,25120, , , ,
20121,2012,1,ANTIOQUIA,5,LA UNIÃ“N,5400, , , ,
20122,2012,2,META,50,URIBE,50370, , , ,
20122,2012,2,CESAR,20,VALLEDUPAR,20001, , , ,
20122,2012,2,TOLIMA,73,CARMEN DE APICALÃ,73148, , , ,
20121,2012,1,NARIÃ‘O,52,PASTO,52001, , , ,
20122,2012,2,ARAUCA,81,SARAVENA,81736, , , ,
20122,2012,2,ANTIOQUIA,5,DABEIBA,5234, , , ,
20122,2012,2,CUNDINAMARCA,25,CARMEN DE CARUPA,25154, , , ,
20122,2012,2,RISARALDA,66,SANTUARIO,66687, , , ,
20122,2012,2,BOYACA,15,ÃšMBITA,15842, , , ,
20122,2012,2,TOLIMA,73,SAN LUIS,73678, , , ,
20122,2012,2,HUILA,41,ISNOS,41359, , , ,
20122,2012,2,RISARALDA,66,GUÃTICA,66318, , , ,
20122,2012,2,SANTANDER,68,CEPITÃ,68160, , , ,
20122,2012,2,QUINDIO,63,BUENAVISTA,63111, , , ,
20122,2012,2,BOYACA,15,CUCAITA,15224, , , ,
20122,2012,2,BOYACA,15,CHITARAQUE,15185, , , ,
20121,2012,1,ANTIOQUIA,5,SANTA BÃRBARA,5679, , , ,
20122,2012,2,ANTIOQUIA,5,SONSÃ“N,5756, , , ,
20122,2012,2,ANTIOQUIA,5,JERICÃ“,5368, , , ,
20122,2012,2,CAUCA,19,JAMBALÃ“,19364, , , ,
20122,2012,2,BOYACA,15,BERBEO,15090, , , ,
20122,2012,2,BOLIVAR,13,MONTECRISTO,13458, , , ,
20122,2012,2,NORTE SANTANDER,54,CHITAGÃ,54174, , , ,
